"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0.165287109946048,8.41324123145588,0.356764367518244,0.295842930096744,-0.00581860617473194,1.60645204335794,-0.00658340587816466,0.0940295264667161,0.028658997757164,0.27160436190377,0.075668783326239,0.508700348265214,0.0742891995868128,0.194862632859318,-7.636750818671e-005
0.17022427754422,8.41641478603418,0.358244698260982,0.303676597624862,-0.00585106546144881,1.56696635025951,-0.00656914251885422,0.0938021385932485,0.0293947069271495,0.271002924737547,0.0776139645806997,0.508098866193784,0.076226684875401,0.190073018286479,-7.62020532187089e-005
0.17587943812543,8.42583067657733,0.360166685231766,0.312411542361813,-0.00588822370457603,1.52235003752044,-0.00657555000029647,0.093541802223676,0.0302129316145701,0.270314339314789,0.079777288836691,0.507410229058466,0.0783811990637149,0.18466105955123,-7.6276380003439e-005
0.179863256115966,8.43556304757046,0.361638659365816,0.318414443866433,-0.00591444925069127,1.49136229289803,-0.00659161968312526,0.0933587526840256,0.0307739061102576,0.26983017625583,0.0812604458495762,0.506926029304755,0.0798581381078907,0.180902246128531,-7.6462788324253e-005
0.183847074106502,8.44744455734583,0.363189617483117,0.324294678427856,-0.00594075442192303,1.46077296911338,-0.00661518963869655,0.093176181905015,0.0313223422751805,0.269347279475134,0.0827104376007303,0.506443095554084,0.081301893012518,0.177191761153453,-7.67361998088799e-005
0.187830892097037,8.46115795919828,0.364805343175957,0.330053887334982,-0.00596716568605218,1.4306055843925,-0.00664470588733483,0.0929942457373823,0.0318584409495405,0.268866061188595,0.0841277946992356,0.505961839983408,0.0827129881112929,0.173532457386811,-7.70785882930841e-005
0.191814710087573,8.47642017295393,0.366473240156078,0.33569379454011,-0.00599370382131449,1.4008798269913,-0.00667880490903535,0.0928130890369884,0.0323824104015136,0.268386904531763,0.0855130675311905,0.505482645696756,0.0840919688638989,0.169926723014044,-7.747413694481e-005
0.195798528078109,8.49297762069143,0.368181970135982,0.341216187538185,-0.00602038486908457,1.37161211722717,-0.00671627266817534,0.092632846300831,0.0328944643702648,0.267910165241963,0.0868668210617371,0.505005868406164,0.085439396432156,0.166376549819656,-7.79087629508339e-005
0.199782346068644,8.51060645634882,0.369921471829246,0.346622918323867,-0.00604722008051634,1.34281557973303,-0.00675604678034286,0.0924536417016,0.0333948219955156,0.267436171749721,0.0881896346499917,0.50453183652331,0.0867558475076014,0.162883529821616,-7.83701426519772e-005
0.20376616405918,8.52911125152515,0.371683060018211,0.351915891394124,-0.00607421628706231,1.31450023486411,-0.00679722456650959,0.0922755895659883,0.0338837065600751,0.266965226443833,0.0894820987145994,0.504060852424212,0.0880419108891949,0.159448878489016,-7.88478049715113e-005
